page,table_index,manufacturer,make,model ,vehicle_type,percent_content
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC300),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC43-4M),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC SUV (GLC63-4M),MPV,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC Coupe (GLC300/GLC300-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC Coupe (GLC43-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,GLC Coupe (GLC63-4M/GLC63S-4M),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,AMG GT Coupe (AMG GT/AMG GT,PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,AMG G T R oad ster (AM G GT/ AMG GT R/ AMG GT C),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,AMG GT 4-dr Coupe (AMG GT43 / AMG GT53),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,AMG GT 4-dr Coupe (AMG GT63/ AMG GT63S),PC,0%
4,1,Mercedes-Benz USA,Mercedes-Benz,A-Class Sedan (A35),PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage LE,PC,0%
4,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage ES M/T,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage CVT ES,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage SE,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage CE,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 CVT ES,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 MT ES,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 LE,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 SE,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Mirage G4 CE,PC,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV FE,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV SEL,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV LE,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander PHEV GT,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport ES 2WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport LE 2WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport SE 2WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport S 2WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport ES 4WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport LE 4WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport SE 4WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander Sport GT 4WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander BE 2WD,MPV,0%
5,1,Mitsubishi Motors Corporation,Mitsubishi,Outlander BE 4WD,MPV,0%
5,1,"Nissan North America, Inc",Infiniti,Q50,PC,0%
5,1,"Nissan North America, Inc",Infiniti,Q60,PC,0%
5,1,"Nissan North America, Inc",Infiniti,QX80,MPV,0%
5,1,"Nissan North America, Inc",Nissan,GT-R,PC,0%
5,1,"Nissan North America, Inc",Nissan,Rogue Sport,MPV,0%
5,1,Porsche AG,Porsche,Macan,MPV,0%
5,1,Porsche AG,Porsche,Macan S,MPV,0%
5,1,Porsche AG,Porsche,Macan GTS,MPV,0%
5,1,Porsche AG,Porsche,Macan Turbo,MPV,0%
5,1,Porsche AG,Porsche,Cayenne Coupe,MPV,0%
5,1,Porsche AG,Porsche,Cayenne S Coupe,MPV,0%
5,1,Porsche AG,Porsche,Cayenne S,MPV,0%
5,1,Porsche AG,Porsche,Cayenne,MPV,0%
5,1,Porsche AG,Porsche,Cayenne GTS Coupe,MPV,0%
5,1,Porsche AG,Porsche,Cayenne GTS,MPV,0%
5,1,Porsche AG,Porsche,718 Cayman,PC,0%
5,1,Porsche AG,Porsche,718 Cayman,PC,0%
5,1,Porsche AG,Porsche,718 Cayman S,PC,0%
5,1,Porsche AG,Porsche,718 Cayman S,PC,0%
5,1,Porsche AG,Porsche,718 Cayman T,PC,0%
5,1,Porsche AG,Porsche,718 Cayman T,PC,0%
5,1,Porsche AG,Porsche,718 Boxster,PC,0%
5,1,Porsche AG,Porsche,718 Boxster,PC,0%
5,1,Porsche AG,Porsche,718 Boxster S,PC,0%
5,1,Porsche AG,Porsche,718 Boxster S,PC,0%
5,1,Porsche AG,Porsche,718 Boxster T,PC,0%
5,1,Porsche AG,Porsche,718 Boxster T,PC,0%
5,1,Porsche AG,Porsche,718 Spyder,PC,0%
5,1,Porsche AG,Porsche,718 Spyder,PC,0%
5,1,Porsche AG,Porsche,718 Cayman GT4,PC,0%
5,1,Porsche AG,Porsche,718 Cayman GT4,PC,0%
5,1,Porsche AG,Porsche,718 Cayman GTS 4.0 (Man),PC,0%
5,1,Porsche AG,Porsche,718 Cayman GTS 4.0 (Man),PC,0%
5,1,Porsche AG,Porsche,718 Boxster GTS 4.0 (Man),PC,0%
5,1,Porsche AG,Porsche,718 Boxster GTS 4.0 (Man),PC,0%
5,1,Porsche AG,Porsche,718 Cayman GTS 4.0 (auto),PC,0%
5,1,Porsche AG,Porsche,718 Cayman GTS 4.0 (auto),PC,0%
5,1,Porsche AG,Porsche,718 Boxster GTS 4.0 (auto),PC,0%
5,1,Porsche AG,Porsche,718 Boxster GTS 4.0 (auto),PC,0%
5,1,Porsche AG,Porsche,911 Carrera,PC,0%
5,1,Porsche AG,Porsche,911 Carrera Cabriolet,PC,0%
5,1,Porsche AG,Porsche,911 Carrera 4,PC,0%
5,1,Porsche AG,Porsche,911 Carrera 4 Cabriolet,PC,0%
5,1,Porsche AG,Porsche,911 Carrera S,PC,0%
5,1,Porsche AG,Porsche,911 Carrera S Cabriolet,PC,0%
5,1,Porsche AG,Porsche,911 Carrera 4S,PC,0%
6,1,Porsche AG,Porsche,911 Carrera 4S Cabriolet,PC,0%
6,1,Porsche AG,Porsche,911 Targa 4,PC,0%
6,1,Porsche AG,Porsche,911 Targa 4S,PC,0%
6,1,Porsche AG,Porsche,911 Turbo,PC,0%
6,1,Porsche AG,Porsche,911 Turbo S,PC,0%
6,1,Porsche AG,Porsche,911 Turbo Cabriolet,PC,0%
6,1,Porsche AG,Porsche,911 Turbo S Cabriolet,PC,0%
6,1,Porsche AG,Porsche,Taycan 4S,PC,0%
6,1,Porsche AG,Porsche,Taycan 4S w Perf Pack,PC,0%
6,1,Porsche AG,Porsche,Taycan Turbo,PC,0%
6,1,Porsche AG,Porsche,Taycan Turbo S,PC,0%
6,1,Subaru,Subaru,Forester,MPV,0%
6,1,Subaru,Subaru,WRX,PC,0%
6,1,Subaru,Subaru,Crosstrek,MPV,0%
6,1,Subaru,Subaru,Crosstrek Hybrid,MPV,0%
6,1,Toyota,Lexus,GX460,MPV,0%
6,1,Toyota,Lexus,LC 500,PC,0%
6,1,Toyota,Lexus,LC Convertible,PC,0%
6,1,Toyota,Lexus,LC 500h,PC,0%
6,1,Toyota,Lexus,LS 500,PC,0%
6,1,Toyota,Lexus,LS 500h,PC,0%
6,1,Toyota,Lexus,LX570,PC,0%
6,1,Toyota,Lexus,UX,MPV,0%
6,1,Toyota,Lexus,RX L,MPV,0%
6,1,Toyota,Lexus,RXh L,MPV,0%
6,1,Toyota,Lexus,RC,PC,0%
6,1,Toyota,Lexus,RC F,PC,0%
6,1,Toyota,Toyota,Mirai,PC,0%
6,1,Toyota,Toyota,4Runner,MPV,0%
6,1,Toyota,Toyota,C-HR,PC,0%
6,1,Toyota,Toyota,Corolla HB,PC,0%
6,1,Toyota,Toyota,Land Cruiser,MPV,0%
6,1,Toyota,Toyota,Prius,PC,0%
6,1,Toyota,Toyota,Prius Prime,PC,0%
6,1,Toyota,Toyota,Rav4 Plug-In Hybrid,PC,0%
6,1,Toyota,Toyota,Venza Hybrid,PC,0%
6,1,Volkswagen,Volkswagen,ID.4 AWD Pro,MPV,0%
6,1,Volkswagen,Volkswagen,ID.4 AWD Pro S,MPV,0%
6,1,Volvo,Volvo,V60 Aut (8vxl) AWD (T6 AWD),PC,0%
